ID,Utterance,Speaker,Dialogue_ID,Target
TRAIN_8150,"Actually, do you guys mind staying here for a while?",Ross,857,neutral
TRAIN_8151,"Ugh, y’know, umm we gotta get up early and catch that plane for New York.",Monica,857,neutral
TRAIN_8152,"Yeah, it’s a very large plane.",Chandler,857,neutral
TRAIN_8153,That’s cool.,Ross,857,neutral
TRAIN_8154,"But, we’ll stay here with you.",Chandler,857,neutral
TRAIN_8155,"Thanks guys!  I really appreciate this, y’know, but you don’t have to rub my butt.",Ross,857,joy
TRAIN_8156,"Hey, Mel Gibson and Clint Eastwood.",Phoebe,858,surprise
TRAIN_8157,They’re not a couple!,Ross,858,surprise
TRAIN_8158,"Oh-okay, I get the game now.",Phoebe,858,neutral
TRAIN_8159,"Okay look, look, let me ask you a question, when they were doing it on stage, was it like really hot?",Joey,858,neutral
TRAIN_8160,Oh yeah!,Ross,858,joy
TRAIN_8161,"Well okay, so then you’re fine.",Joey,858,neutral
TRAIN_8162,The rule is when two actors are actually doing it off-stage all the sexual tension between them is gone.,Joey,858,neutral
TRAIN_8163,Okay?,Joey,858,neutral
TRAIN_8164,So as long as it’s hot onstage you got nothing to worry about.,Joey,858,neutral
TRAIN_8165,"It’s when the heat goes away, that’s when you’re in trouble.",Joey,858,neutral
TRAIN_8166,Really?,Chandler,858,surprise
TRAIN_8167,"Look, you guys have been to every play I’ve ever been in, have I ever had chemistry on stage?",Joey,858,neutral
TRAIN_8168,No.,Ross,858,neutral
TRAIN_8169,Noooo!!,Joey,858,neutral
TRAIN_8170,"Ursula!  Wait! Err-err, it’s me! Phoebe!",Phoebe,859,surprise
TRAIN_8171,"Oh, I thought there was a mirror there. Okay, bye-bye.",Ursula,859,neutral
TRAIN_8172,"Wait a second! So, what’s new with you?",Phoebe,859,surprise
TRAIN_8173,"Umm, nothing. I mean, I’m getting married next week.",Ursula,859,neutral
TRAIN_8174,And your breasts! Hmm!!!,Jim,860,surprise
TRAIN_8175,Okay.,Phoebe,860,neutral
TRAIN_8176,"Umm look, you’re coming on a little strong.",Phoebe,860,fear
TRAIN_8177,"But I’m going to give you the benefit of the doubt, because it seems the universe really wants to be together.",Phoebe,860,neutral
TRAIN_8178,"So, why don’t we just start over okay?",Phoebe,860,neutral
TRAIN_8179,And you can just tell me about yourself.,Phoebe,860,neutral
TRAIN_8180,All right.,Jim,860,neutral
TRAIN_8181,Okay.,Phoebe,860,neutral
TRAIN_8182,"I write erotic novels, for children.",Jim,860,neutral
TRAIN_8183,What?!,Phoebe,860,surprise
TRAIN_8184,They’re wildly unpopular.,Jim,860,neutral
TRAIN_8185,Oh my God!,Phoebe,860,disgust
TRAIN_8186,"Oh also, you might be interested to know that I have a Ph.D.",Jim,860,neutral
TRAIN_8187,Wow! You do?,Phoebe,860,surprise
TRAIN_8188,"Yeah,  a Pretty Huge",Jim,860,joy
TRAIN_8189,All right.,Phoebe,860,disgust
TRAIN_8190,"So, uh, how's she doing?",Ross,861,sadness
TRAIN_8191,The doctor says it's a matter of hours.,Aunt Lillian,861,sadness
TRAIN_8192,"How-how are you, Mom?",Monica,861,sadness
TRAIN_8193,"Me? I'm fine, fine. I'm glad you're here. ...What's with your hair?",Mrs. Geller,861,anger
TRAIN_8194,What?,Monica,861,surprise
TRAIN_8195,What's different?,Mrs. Geller,861,surprise
TRAIN_8196,Nothing.,Monica,861,neutral
TRAIN_8197,"Oh, maybe that's it.",Mrs. Geller,861,neutral
TRAIN_8198,"She is unbelievable, our mother is...",Monica,861,anger
TRAIN_8199,"Okay, relax, relax.",Ross,861,neutral
TRAIN_8200,"We are gonna be here for a while, it looks like, and we still have boyfriends and your career to cover.",Ross,861,neutral
TRAIN_8201,Oh God!,Monica,861,surprise
TRAIN_8202,The fuzzy little mints at the bottom of her purse.,Monica,861,neutral
TRAIN_8203,Oh!,Ross,861,surprise
TRAIN_8204,"...Yeah, they were gross.",Ross,861,disgust
TRAIN_8205,"Oh, you know what I loved?",Ross,861,joy
TRAIN_8206,Her Sweet 'n' Los.,Ross,861,joy
TRAIN_8207,How she was always stealing them from- from restaurants.,Ross,861,joy
TRAIN_8208,"Not just restaurants, from our house.",Mr. Geller,861,neutral
TRAIN_8209,Maybe.,Rachel,862,neutral
TRAIN_8210,You can't!,Monica,862,surprise
TRAIN_8211,Why?  Seriously I did not understand a word that    you said.,Rachel,862,surprise
TRAIN_8212,In the hall.,Monica,862,neutral
TRAIN_8213,"Now, y'see, most people, when their pets pass on, they want 'em sorta laid out like they're sleeping.",Ronni,863,neutral
TRAIN_8214,But occasionally you get your person who wants them in a pose.,Ronni,863,neutral
TRAIN_8215,"Like, chasing their tail,  or, uh, jumping to catch a frisbee.",Ronni,863,neutral
TRAIN_8216,"Joey, if I go first, I wanna be looking for my keys.",Chandler,863,neutral
TRAIN_8217,That's a good one!,Ronni,863,joy
TRAIN_8218,"Hey, Joe.",Mr. Tribbiani,863,neutral
TRAIN_8219,"Dad, Ronni's here.",Joey,863,neutral
TRAIN_8220,Huh?,Mr. Tribbiani,863,surprise
TRAIN_8221,"So now, these are all the tuxedos that we make and if there’s anything that you like, we can make you a deal.",Rachel,864,neutral
TRAIN_8222,Anything at all.,Rachel,864,neutral
TRAIN_8223,But these are the three that Monica pre-approved.,Rachel,864,neutral
TRAIN_8224,"Well, thanks a lot for hookin’ me up Rach. I want you to know that I want you to attend our wedding as my guest.",Chandler,864,joy
TRAIN_8225,I’m Monica’s maid of honor. Okay? Don’t try to blue pin me!,Rachel,864,anger
TRAIN_8226,"Oh here, I think this is us.  Yeah.",Ross,865,neutral
TRAIN_8227,Limited seating my ass. Let’s see who made the cut.  Hi!,Monica,865,anger
TRAIN_8228,I’m Monica Gellar. Who do you know the bride and groom?,Monica,865,neutral
TRAIN_8229,Used to work with her. Used to! I’m a relative and I didn’t get invited! A,Monica,865,anger
TRAIN_8230,"Stop saying, ""Blood"" to strangers.",Ross,865,sadness
TRAIN_8231,"So, how about you huh? How do you know the happy couple?",Monica,865,joy
TRAIN_8232,"Okay, you’re fine.",Monica,865,neutral
TRAIN_8233,"Monica, why have you brought me here of all places?!",Emily,866,surprise
TRAIN_8234,You’ll see.,Monica,866,neutral
TRAIN_8235,"I tell you, this wedding is not going to happen.",Emily,866,joy
TRAIN_8236,"Okay? But-but imagine a lot more lights, okay? And-and y’know fewer bricks, and-and-and flowers, and candles",Ross,866,neutral
TRAIN_8237,"And the musicians, look, they can go over here , okay? And the chairs can face this way , and…  You go.",Monica,866,neutral
TRAIN_8238,"But-but, if you don’t love this, we’ll do it in any other place at any other time.",Ross,866,neutral
TRAIN_8239,"Really, it’s fine, whatever you want.",Ross,866,neutral
TRAIN_8240,It’s perfect.,Emily,866,joy
TRAIN_8241,"And, I don’t know, if it starts to rain",Ross,866,joy
TRAIN_8242,Well then we’ll get wet.,Emily,866,anger
TRAIN_8243,Ohh. And I don’t even have a date.,Monica,866,sadness
TRAIN_8244,Coming.,Rachel,867,neutral
TRAIN_8245,I have a bone to pick with you.,Ross,867,anger
TRAIN_8246,Uh-oh.,Rachel,867,fear
TRAIN_8247,Yes! Ben learned a little trick.,Ross,867,anger
TRAIN_8248,Oh yeah? Did he pull the old,Rachel,867,surprise
TRAIN_8249,That’s right! That’s right!,Ross,867,joy
TRAIN_8250,Oh that.,Rachel,867,neutral
TRAIN_8251,Yeah that! You know I hate practical jokes! They’re mean and they’re stupid and-and I don’t want my son learning them!,Ross,867,anger
TRAIN_8252,Y’know what? It doesn’t matter! Because it is not true!,Cecilia,868,anger
TRAIN_8253,Okay.,Joey,868,neutral
TRAIN_8254,"And if it were true, how",Cecilia,868,neutral
TRAIN_8255,Ms. Monroe…  Oh there you go.,Joey,868,neutral
TRAIN_8256,Mark's a genius!,Joey,869,surprise
TRAIN_8257,Why?! How?! How is he a genius?,Ross,869,surprise
TRAIN_8258,"Look, don't you see what's happening here.",Chandler,869,anger
TRAIN_8259,"Instead of hitting on her right away, he's becoming her confidant.",Chandler,869,anger
TRAIN_8260,Now he's gonna be the guy she goes too to complain about you.,Chandler,869,neutral
TRAIN_8261,What am I going to do?,Ross,869,fear
TRAIN_8262,"Well, why don't you send her a musical bug, op, no you already did that.",Chandler,869,neutral
TRAIN_8263,"All right look, you're going to have to go there yourself now, okay, make a few surprise visits.",Chandler,869,neutral
TRAIN_8264,I don't know you guys.,Ross,869,fear
TRAIN_8265,"All right fine, don't do anything, just sit here and talk to us, meanwhile she is talking to him about you.",Chandler,869,disgust
TRAIN_8266,"And he's being Mr. Joe Sensitive, and she starts thinking 'Maybe this is the guy for me, because he understands me.'",Chandler,869,disgust
TRAIN_8267,"And before you know it, she's with him.",Joey,869,anger
TRAIN_8268,"And you'll be all, 'Ohh, man!'",Joey,869,anger
TRAIN_8269,"And he'll be all, 'Yes!'",Joey,869,anger
TRAIN_8270,"And us, we'll be like, 'Wh-whoa, dude.'",Joey,869,joy
TRAIN_8271,"And pretty soon you'll be like,  'Hhiii,' and, and, and, 'I can't go, Rachel and Mark might be there.'",Joey,869,disgust
TRAIN_8272,"And we'll be like, 'Man get over it, it's been four years!!'",Joey,869,disgust
TRAIN_8273,He paints quite a picture doesn't he?,Chandler,869,neutral
TRAIN_8274,"This is what I’ve got going for the party so far, liquor wise. Get a lot of liquor.",Joey,870,neutral
TRAIN_8275,Great. Great.,Ross,870,neutral
TRAIN_8276,"Okay, now uh, in terms of the invite list, I’ve got you, me, and Chandler and I’m gonna invite Gunther ‘cause, well, we’ve been talking about this pretty loud.",Joey,870,neutral
TRAIN_8277,I’ll be there.,Gunther,870,neutral
TRAIN_8278,"Listen, I know this is your party, but I’d really like to the number of museum geeks that are gonna be there.",Joey,870,neutral
TRAIN_8279,"Yeah. Tell ya what, let’s not invite any of the anthropologists, only the dinosaur dudes!",Ross,870,neutral
TRAIN_8280,Okay! We’ll need a six-pack of,Joey,870,neutral
TRAIN_8281,"Hey guys, what are you doing?",Chandler,870,neutral
TRAIN_8282,"Hey, y’know what, if you’re gonna do that, if you’re gonna name him Joey, you should name him Chandler.",Chandler,871,neutral
TRAIN_8283,"Oh, come on!",Chandler,871,sadness
TRAIN_8284,"Chandler’s funny, sophisticated, and he’s very loveable, once you get to know him.",Chandler,871,neutral
TRAIN_8285,"Oh well, hey, Joey’s loveable too! But the thing about Joey is, if you need him, he’ll be there.",Joey,871,neutral
TRAIN_8286,"Well, Chandler will be there for you too.",Chandler,871,neutral
TRAIN_8287,"I mean, well, he might be a little late, but-but, he’ll be there.",Chandler,871,neutral
TRAIN_8288,"And he’ll bring you some cold soda, if want you need him for is that you’re really hot.",Chandler,871,neutral
TRAIN_8289,What do ya say? What do ya say?,Joey,871,neutral
TRAIN_8290,"Well, I, I like the idea of naming him after someone I love, and Joey and Chandler are great names.",Phoebe,871,neutral
TRAIN_8291,"But, all right, I don’t—maybe I’ll just name him The Hulk.",Phoebe,871,neutral
TRAIN_8292,I knew I shouldn’t have mentioned it! That’s what I wanted to name my kid!,Joey,871,sadness
TRAIN_8293,"What that Rachel did to her life.... We ran into her parents at the club, they were not playing very well.",Mrs. Geller,872,sadness
TRAIN_8294,I'm not gonna tell you what they spent on that wedding... but forty thousand dollars is a lot of money!,Mr. Geller,872,surprise
TRAIN_8295,"Well, at least she had the chance to leave a man at the altar...",Mrs. Geller,872,joy
TRAIN_8296,What's that supposed to mean?,Monica,872,surprise
TRAIN_8297,Nothing! It's an expression.,Mrs. Geller,872,neutral
TRAIN_8298,No it's not.,Monica,872,neutral
TRAIN_8299,Don't listen to your mother.,Mr. Geller,872,neutral
TRAIN_8300,"You're independent, and you always have been!",Mr. Geller,872,neutral
TRAIN_8301,"Even when you were a kid... and you were chubby, and you had no friends, you were just fine!",Mr. Geller,872,neutral
TRAIN_8302,"And you would read alone in your room, and your puzzles...",Mr. Geller,872,neutral
TRAIN_8303,PBS Telethon.,Joey,873,neutral
TRAIN_8304,Hi Joey.,Phoebe,873,neutral
TRAIN_8305,Hey Pheebs!,Joey,873,joy
TRAIN_8306,I,Phoebe,873,neutral
TRAIN_8307,"$200? Are you sure Pheebs? I mean, after what",Joey,873,surprise
TRAIN_8308,"Oh, I'm still mad at them but I also now that they bring happiness to lots of kids who's moms didn't kill themselves, so by supporting them, I'm doing a good thing, but I'm not",Phoebe,873,anger
TRAIN_8309,What kind of problem?,Ross,874,surprise
TRAIN_8310,"Well to tell you the truth, they uh,  they had a problem with the bag!",Joey,874,sadness
TRAIN_8311,Oh my God!,Chandler,874,surprise
TRAIN_8312,Y'know what? It was a stupid play anyway!,Joey,874,sadness
TRAIN_8313,"Y'know, Joey, I think it's time to give up the bag.",Monica,874,sadness
TRAIN_8314,I don't wanna give up the bag.,Joey,874,sadness
TRAIN_8315,I don't have to give up the bag!,Joey,874,anger
TRAIN_8316,Do I Rach?,Joey,874,sadness
TRAIN_8317,"Oh, you think I should give up the bag!",Joey,874,anger
TRAIN_8318,"Honey wait, Joey, I’m sorry I mean as terrific as I think you are with it",Rachel,874,neutral
TRAIN_8319,I just don't know if the world is ready for you and your bag.,Rachel,874,sadness
TRAIN_8320,I can't believe I'm hearing this!,Joey,874,sadness
TRAIN_8321,Wait a minute!,Rachel,874,sadness
TRAIN_8322,Wait a minute!,Rachel,874,anger
TRAIN_8323,"I'm not saying that you shouldn’t have a bag, I just—it's just there are other bags that are a little less umm,  controversial.",Rachel,874,neutral
TRAIN_8324,"Yeah umm, they're called wallets.",Chandler,874,neutral
TRAIN_8325,I think you'll find this room more to your liking.,Hotel Clerk,875,neutral
TRAIN_8326,"Okay, great.",Chandler,875,joy
TRAIN_8327,They say he's only got half a tank left.,Hotel Clerk,875,neutral
TRAIN_8328,Half a tank? We still got a lot of high-speed chasing to do!,Chandler,875,surprise
TRAIN_8329,We're switching rooms again.,Monica,875,anger
TRAIN_8330,What? Why?,Chandler,875,surprise
TRAIN_8331,"This is a garden view room, and we paid for an ocean view room.",Monica,875,anger
TRAIN_8332,Our last ocean view room was unacceptable to you.,Hotel Clerk,875,joy
TRAIN_8333,"Excuse me, umm, can I talk to you over here for just a second?",Monica,875,anger
TRAIN_8334,Uh-huh.,Chandler,875,neutral
TRAIN_8335,Chandler!,Monica,875,neutral
TRAIN_8336,Are you kidding me?! Joey. Joey! Joey! Joey! Joey! Joey! Joey! Joey! Joey! Joey!!,Chandler,876,anger
TRAIN_8337,Joey. Joey. Joey. Joey! Joey!!,Joey,876,anger
TRAIN_8338,"Oh. Oh, did-did-did I wake you?",Chandler,876,surprise
TRAIN_8339,Hey!,Phoebe,877,joy
TRAIN_8340,"Hey! Oh, I was just about to leave. I-I-I-I didn’t think you were coming.",David,877,surprise
TRAIN_8341,"Oh, I wouldn’t miss this.",Phoebe,877,joy
TRAIN_8342,"Well, I’m very glad you’re here.",David,877,joy
TRAIN_8343,"Oh, you’re such a gentleman.  Come on! We’re going to my place!",Phoebe,877,joy
TRAIN_8344,Hey!,Joey,878,joy
TRAIN_8345,Hey-hey.,Monica,878,neutral
TRAIN_8346,So are guys doing okay?,Joey,878,neutral
TRAIN_8347,"Yeah, we talked and Monica made me see that I over reacted a little bit and some things in life are more important.",Chandler,878,neutral
TRAIN_8348,Do you have a minute?,Tag,879,neutral
TRAIN_8349,"Well yeah, sure, what’s up?",Rachel,879,neutral
TRAIN_8350,I got asked out twice today when I was at lunch…by guys.,Tag,879,neutral
TRAIN_8351,Oh really?!,Rachel,880,surprise
TRAIN_8352,Yeah. Did you tell someone that I was gay?,Tag,880,neutral
TRAIN_8353,"Oh, did you not want people to know that?",Rachel,880,joy
TRAIN_8354,But I’m not gay. And I especially wouldn’t want you to think I was gay.,Tag,881,joy
TRAIN_8355,Why’s that?,Rachel,882,neutral
TRAIN_8356,I don’t think I should say.,Tag,883,neutral
TRAIN_8357,"Ohh, you can say. Come on, I don’t want you to feel like you can’t tell me things.",Rachel,883,neutral
TRAIN_8358,Okay.,Tag,883,neutral
TRAIN_8359,‘Kay.,Rachel,883,neutral
TRAIN_8360,Well,Tag,883,neutral
TRAIN_8361,Yeah.,Rachel,883,neutral
TRAIN_8362,I’d love to ask out your friend Phoebe.,Tag,883,neutral
TRAIN_8363,"Yeah, she’s gay.",Rachel,883,neutral
TRAIN_8364,Here you go.,Casey,884,neutral
TRAIN_8365,"Great! All right, so I’ll call you later.",Joey,884,joy
TRAIN_8366,Great!,Casey,884,joy
TRAIN_8367,Hey-Hey-Hey! Who was that?,Chandler,884,surprise
TRAIN_8368,That would be Casey. We’re going out tonight.,Joey,884,neutral
TRAIN_8369,"Goin’ out, huh? Wow! Wow!  So things didn’t work out with Kathy, huh? Bummer.",Chandler,884,surprise
TRAIN_8370,"No, things are fine with Kathy. I’m having a late dinner with her tonight, right after my early dinner with Casey.",Joey,884,neutral
TRAIN_8371,What?,Chandler,884,surprise
TRAIN_8372,Yeah-yeah. And the craziest thing is that I just ate a whole pizza by myself!,Joey,884,anger
TRAIN_8373,Wait! You’re going out with Kathy!,Chandler,884,surprise
TRAIN_8374,Yeah. Why are you getting so upset?,Joey,884,surprise
TRAIN_8375,"Well, I’m upset—for you. I mean, having sex with an endless line of beautiful women must be very unfulfilling for you.",Chandler,884,disgust
TRAIN_8376,What is the big deal? It’s not like we’re exclusive.,Joey,884,sadness
TRAIN_8377,"Look, Joey, Kathy is clearly not fulfilling your emotional needs.",Chandler,884,anger
TRAIN_8378,"But Casey, I mean granted I only saw the back of her head, but I got this sense that she’s-she’s smart, and funny, and gets you.",Chandler,884,neutral
TRAIN_8379,You got all that from the back of her head?,Joey,884,surprise
